address	balance	code_hash	data_hash	jetton	last_transaction_lt	owner	owner_friendly	wallet_friendly
0:1C215D9C3D794E239DEB41FA64328D75D4A6105AFE8E0AE6253E4E17E2C30422	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	ILfNBA9ea3eaPSw0N1bpv17PedSgeH6xDJ9uQSeeRJw=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478497000001	0:61BD8C7596318B7A578720E5A39CA8BAB69FA123DDF92B4B1EC5816729B72AF9	EQBhvYx1ljGLeleHIOWjnKi6tp-hI935K0sexYFnKbcq-b-d	EQAcIV2cPXlOI53rQfpkMo111KYQWv6OCuYlPk4X4sMEIiqg
0:36EA6FE7B71B57C4B42401DFB211CE8C7426C280B6C01CE90C1B44DC3B19B6D8	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	b963zE3/044VkBSHgQtoG1B2gJ9cZoJo31eBEkgs4GQ=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478497000001	0:AF1945389A9A1A3FA09E9D22BB8B549D6A34A5CF9E8B95C41DE2B960D626B337	EQCvGUU4mpoaP6CenSK7i1SdajSlz56LlcQd4rlg1iazNwLO	EQA26m_ntxtXxLQkAd-yEc6MdCbCgLbAHOkMG0TcOxm22IwX
0:36946661D8530E0240139839D364E5576DBF436E964A9A1731C20937AD19227C	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	f1gnrByuNqES4L0Uf0zdEHAqTSKlsdST2bx13YWk3HU=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478497000001	0:9761570405EB1BDE4906DFFDC85B0FE1F7B7C488E6C0C622C95755475751A1FC	EQCXYVcEBesb3kkG3_3IWw_h97fEiObAxiLJV1VHV1Gh_Ph2	EQA2lGZh2FMOAkATmDnTZOVXbb9DbpZKmhcxwgk3rRkifMQg
0:B3D8E3798150F3BF3B1371C7BFFEBA07C196D29F0E4A50304EAADB2C67811430	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	ffhZ+6a+jUoBmvidn9uZxinijsXlYcl/oCqSVVXf0tg=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478497000001	0:3787414E44B45C2266DF8F242F0D22E0144677A978F9F802531A4300DEF28BCD	EQA3h0FORLRcImbfjyQvDSLgFEZ3qXj5-AJTGkMA3vKLzcvF	EQCz2ON5gVDzvzsTcce__roHwZbSnw5KUDBOqtssZ4EUMEa8
0:07D90B7EDEFA12D60BD418BD362181F79608EC7DFCB72C1BD5519D87BED21C39	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	Wa3WskU4lWTuxnTv5URxX3if+dM83GS1uiqCQLXuDbE=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478497000001	0:2A56E80C68A1098B732774C6918102F88B0BF91BD38D2D0490ED4BD2B992E800	EQAqVugMaKEJi3MndMaRgQL4iwv5G9ONLQSQ7UvSuZLoAKa9	EQAH2Qt-3voS1gvUGL02IYH3lgjsffy3LBvVUZ2HvtIcObde
0:216FA3E0729F0CB6ECD1715D3696104DB13AE28FA0D759A361C46CF3DD9D7FF8	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	qp1W+7AFMmSndkxzFp9SBL6KZ73yBXWUjkHfdWIgttw=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478497000001	0:F33E8A923935CEBF77BBC12F5A875592B90C2634F13276FA1F8B43ABFCC00F6F	EQDzPoqSOTXOv3e7wS9ah1WSuQwmNPEydvofi0Or_MAPb44x	EQAhb6Pgcp8MtuzRcV02lhBNsTrij6DXWaNhxGzz3Z1_-F_T
0:D3AC9DB80EAB8A2F767EF03373C2DDBB38287CA4951CC00BFE4F33B7023BA648	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	XqUlZsD0GG0Fm/inNsSv34bnifcMqXjg7ycfoF0YyY8=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478493000039	0:1886D89CE6DF8AD5B8D6E10EBFEDA7DAE66814E7370BFFF9304D344021B7B768	EQAYhtic5t-K1bjW4Q6_7afa5mgU5zcL__kwTTRAIbe3aI62	EQDTrJ24DquKL3Z-8DNzwt27OCh8pJUcwAv-TzO3AjumSELY
0:E86D6DBB770B40BC742FE3C0A4F49731455D0812C3E55172BEC85FD848BB9248	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	Vs7ZxwrNqW7er6ysfn+IjxQW5a7hLHpxrWKW/Mp5XoM=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478493000005	0:101A485F9607BF8CCABB655AAD648F5CEC3D10FC8173E3636532B2774B0D1DB2	EQAQGkhflge_jMq7ZVqtZI9c7D0Q_IFz42NlMrJ3Sw0dsp2W	EQDobW27dwtAvHQv48Ck9JcxRV0IEsPlUXK-yF_YSLuSSJUe
0:C6B5914671AAC4454028CB9AC989C70AF919F71D7E6F5E1C9F080796BF935EC9	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	86nWO4oJUqjmViAz4fpJzpa8/N6nqiHHEcBET1fgyIQ=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478493000029	0:A17D0396BBF6F13B7408D4132DAC3497AEF7B5DEA86712B8BF1FE1F8D3C0DC80	EQChfQOWu_bxO3QI1BMtrDSXrve13qhnEri_H-H408DcgNt0	EQDGtZFGcarERUAoy5rJiccK-Rn3HX5vXhyfCAeWv5NeyZiQ
0:D405AEF21468786D03D00CF00B2F77BE3CE96019A72FE5919888DF0C66F1945D	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	mKG9WEWXW9yKyM4moLXD3oZdCnz3EZ6l4dQFyRAWcEc=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478493000015	0:5B5A5BD0A1A29B2930C0287F8E80CF12A93AD4AA6BF4ED81EF1C27940DB82AFF	EQBbWlvQoaKbKTDAKH-OgM8SqTrUqmv07YHvHCeUDbgq_4a6	EQDUBa7yFGh4bQPQDPALL3e-POlgGacv5ZGYiN8MZvGUXQhe
0:8BC8BEF8FE407BBB9E6908B024C3F5A630B53EB45775B1E044F777F79075D289	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	twTMy2KIH+KnV03EGHKXAUIZtmD1HrqGTv6ug6CvtVY=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478499000001	0:41296051C98F767199BD7F923B250603401E6FFF8DAF08F6FBEC0059FE3ED5D9	EQBBKWBRyY92cZm9f5I7JQYDQB5v_42vCPb77ABZ_j7V2ZtM	EQCLyL74_kB7u55pCLAkw_WmMLU-tFd1seBE93f3kHXSif9I
0:A1A15F981AB8DD9FB9A8713A86EC9EB4BF8BDED8BF217240D2AC8A79CBBDC8DA	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	TvnoKiwqyEE9kLqHtdQPCkcsfaaahSRb17LE6cTwErw=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478499000001	0:37068F7E5F6A17A4B12398531C0E6C67A539D07EF41A91E1EE897D944EBDA893	EQA3Bo9-X2oXpLEjmFMcDmxnpTnQfvQakeHuiX2UTr2ok6iW	EQChoV-YGrjdn7mocTqG7J60v4ve2L8hckDSrIp5y73I2ire
0:570624F6FEB252F1CDEE4942890EDA0993132C4E6AF4A43BF2E02CC5359858C7	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	ybR8BkYk9Bhf6BJUf03W1PeVeNjdm6zBwtHK/ANsOWM=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478499000001	0:714E1E89EACDC9EA0D33920295372083766B4E824FAFFD919988E028883F8831	EQBxTh6J6s3J6g0zkgKVNyCDdmtOgk-v_ZGZiOAoiD-IMYIN	EQBXBiT2_rJS8c3uSUKJDtoJkxMsTmr0pDvy4CzFNZhYx6Qv
0:58D9145A451A854DE08197B861A42B1095EEAD14A7A726CD65C83F75C3B1FE5F	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	wq+rMdytnhna6ZQWtfGpI9bTEok8TjV1uemGn4ZiZvM=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478499000001	0:C0667CAA72E63AC5CC612E054C7CE0A31739816DA3507C3CAAC6AECC0448551B	EQDAZnyqcuY6xcxhLgVMfOCjFzmBbaNQfDyqxq7MBEhVG8p7	EQBY2RRaRRqFTeCBl7hhpCsQle6tFKenJs1lyD91w7H-XzM5
0:47B1FA502F045327396E0B2986E4597AA75CC69570C253742C5234B3F957CE70	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	Q0jM6TyQYHyEOlo39CfQ8pui1fzvRCO77VcKsmOl12g=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478499000001	0:9E8377F4A69A51626EC9277505E77F59D2307889C829BED5F94774B2103B6B2E	EQCeg3f0pppRYm7JJ3UF539Z0jB4icgpvtX5R3SyEDtrLi6P	EQBHsfpQLwRTJzluCymG5Fl6p1zGlXDCU3QsUjSz-VfOcLEq
0:8D9B9D57E63B135395EE0515B3940BDA4EEB1775C568CAED455A2148F084D6C1	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	N1ziIhbhfL93aEWR91uwrUqdaIdnBOmWRqkm/2TmBSg=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478499000001	0:4A69EE2A48E175275AF578563A11208FAC313AFC359CCE99AAB74497F45C8686	EQBKae4qSOF1J1r1eFY6ESCPrDE6_DWczpmqt0SX9FyGhobD	EQCNm51X5jsTU5XuBRWzlAvaTusXdcVoyu1FWiFI8ITWwVl9
0:8401FA5F7214A3487E76831F7808345B9826E233AF96F73C29C8381EEAC03D63	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	EEFErn7GiDeU3C0HdHE19diWO9L3iCRinYBa0+37FB0=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478499000001	0:7CF2E204C1D76D7A59771A0F739B4A22BAA1BF58912EC3F0C365D0271201E294	EQB88uIEwddtell3Gg9zm0oiuqG_WJEuw_DDZdAnEgHilAMe	EQCEAfpfchSjSH52gx94CDRbmCbiM6-W9zwpyDge6sA9Y56l
0:666FBCCFEB77D44F0BF01CABB5207E365EBB848EF9048476E0D367C4FFC67478	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	5vRiDlBhiIG3Szy7UIRKOIJ6koNxQ5cJaXUGJQdIyGc=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478499000001	0:81E1C3302CBD9357D1906DB6EA916EE8E39B998A9BF25CDED28C9F4ECD7FF4DE	EQCB4cMwLL2TV9GQbbbqkW7o45uZipvyXN7SjJ9OzX_03jeJ	EQBmb7zP63fUTwvwHKu1IH42XruEjvkEhHbg02fE_8Z0eF4q
0:71D612ABF2D9AFD2C635C0BF17E7DCBE5070D7690CC8646B979DB26245FEDA8F	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	v/Tx4+ffr0pSLzeEY3WltXfMGOkZxWoSX8CDY1D+CsQ=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478499000001	0:B761D203C2F3590CEF574FF4396846A84EA4DC1A8F70E723E81DC8391E7B78F3	EQC3YdIDwvNZDO9XT_Q5aEaoTqTcGo9w5yPoHcg5Hnt482XD	EQBx1hKr8tmv0sY1wL8X59y-UHDXaQzIZGuXnbJiRf7aj3Ey
0:61D1213F3EE40CE96BBC999677400DAD4D12F3A9C0583126CAD671E023B998B9	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	FKYxEgqE1b8XrIOgKsrci/fZGoo0ysVUzbgIW8183H0=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478499000001	0:FCDBC9AD2986CBD6E8BE12CF1D5BB6D3842208E85C7615ADD8CC12D8F9475F5F	EQD828mtKYbL1ui-Es8dW7bThCII6Fx2Fa3YzBLY-UdfX_tb	EQBh0SE_PuQM6Wu8mZZ3QA2tTRLzqcBYMSbK1nHgI7mYuXIO
0:58EF7CBE632A0AE6CE399999780123527827F2382AFFAA614F511483D40C301D	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	dblPlDU3hkQfaUmNlR2XxdIpSXZpaDQ+fNnA036peiU=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478497000001	0:6F4613B4D767488CDDE9B16C4236A9FCCFE1D5A30D444CE447D1C412BC2531DD	EQBvRhO012dIjN3psWxCNqn8z-HVow1ETORH0cQSvCUx3TSk	EQBY73y-YyoK5s45mZl4ASNSeCfyOCr_qmFPURSD1AwwHfnR
0:5F8E9AC41A1A83F107080E80C9E1BB8B6F46CE89AE29915696A60A79F71B8608	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	2KKEgW72/yCWsaUzUqbDQQca6DJNFJwiKS0r0TQHLIU=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478497000001	0:34DBDD0768C72F2E1BD51953F9EC08976A3992E00A0FEE670D217C24DAFB0461	EQA0290HaMcvLhvVGVP57AiXajmS4AoP7mcNIXwk2vsEYRUz	EQBfjprEGhqD8QcIDoDJ4buLb0bOia4pkVaWpgp59xuGCFb9
0:493979297F8FD3C6832E50C2F54B5B68A7AB00279131AE3B6B79E25741180F3B	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	8PNJjg2SlaMigm465mP0pQS9EZJhbrcvPxzgqU3DAPw=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478497000001	0:B92420D6E06D41BDA5A1FE468FDD2F26C34B537063F3AAB434A3D1353F8F5DC6	EQC5JCDW4G1BvaWh_kaP3S8mw0tTcGPzqrQ0o9E1P49dxp67	EQBJOXkpf4_TxoMuUML1S1top6sAJ5ExrjtreeJXQRgPO6cm
0:64299F9DE16BDC896634DE9278E53F255C66FC7B313A22DF8D27C63EDDCC5017	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	jB0WYX21Q5RKnRif0YgHQiC9m2/5O/ITyxV0cuYfYYw=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478497000001	0:3BDC76D10D62C837F6732A324796CB899B66383C6AB834117A42AA0DE89AB303	EQA73HbRDWLIN_ZzKjJHlsuJm2Y4PGq4NBF6QqoN6JqzAxLD	EQBkKZ-d4WvciWY03pJ45T8lXGb8ezE6It-NJ8Y-3cxQF37c
0:425AF5F9A126A77C89B9059D95DB790F7DC9CCE6CB40B92722D9B42B52E57FE8	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	opPxq3TxpRgC2P1TZSc+PmnWc6uq4Bb6GRUKzWowXhE=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478497000001	0:51CDA2AA54D2EF9272D7BEF440C3DE4DE87BB74C9B5672AA281CFB27EAE32CE5	EQBRzaKqVNLvknLXvvRAw95N6Hu3TJtWcqooHPsn6uMs5Vyp	EQBCWvX5oSanfIm5BZ2V23kPfcnM5stAuSci2bQrUuV_6Gj0
0:62729BB5ADD43C7EFBCA5764D3A3BF6EE1F814058C2CADFBC364CB36F2DD2886	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	z+3iaiPP9gWlbT21rECGfHca5yos+ePPHTbnVxE02eE=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478497000001	0:294B2F98C72A811E4359F9FDC4156794A09299B66A7A59ACB1862FEF36C9B70E	EQApSy-YxyqBHkNZ-f3EFWeUoJKZtmp6Wayxhi_vNsm3Do7w	EQBicpu1rdQ8fvvKV2TTo79u4fgUBYwsrfvDZMs28t0ohj4h
0:5D70A5DFE03A7BA7F607167698459D3B1F92E621D32A9EC0CDF4B1493E9D0142	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	SLoUMJ8qXh/a0AB0rKuO2KB0I9Q1EofQME2c88qULSA=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478497000001	0:DD13D491DFF372AB2B0C580C40422FE02A34914E7C137DFF6505E9E1D257A593	EQDdE9SR3_NyqysMWAxAQi_gKjSRTnwTff9lBenh0lelk9xy	EQBdcKXf4Dp7p_YHFnaYRZ07H5LmIdMqnsDN9LFJPp0BQt4A
0:221934B9D1B71E6683AD847FCF6FDD1D53ED8DC62BB480FB053FEED11CB0B818	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	Q/kyL//QJ23bsqNPIWghkQWGw6WAIxL4tMhCzli5OiY=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478499000001	0:87FEF5CFC95D7DF770A7A340D11AF07B1CC2F7244B565C45D846D266B6C325B4	EQCH_vXPyV1993Cno0DRGvB7HML3JEtWXEXYRtJmtsMltKnh	EQAiGTS50bceZoOthH_Pb90dU-2Nxiu0gPsFP-7RHLC4GKwX
0:2C57AE6B543BCCF794108D590EEE9AEB8486F103AACC34506F91A4B6F357DF45	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	qOjcI9/jsPC53Z/por7aPQqBwS5/nObw6jSZbAvhDss=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478499000001	0:11283A08D6586FAF5A75119CB44DE0D96ECC84699B9AC661057A333726431ECC	EQARKDoI1lhvr1p1EZy0TeDZbsyEaZuaxmEFejM3JkMezCkF	EQAsV65rVDvM95QQjVkO7prrhIbxA6rMNFBvkaS281ffRSDG
0:34385011942AE32A7243B8161178390636C5B6402163D631A40E6F4ABB39956E	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	wcys1ntiyRe5bnrcIjNP0lYVX8yv/Fv2mO+Lfgs0IFk=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478499000001	0:ABB18EAA1A927D29B916E5DDF0C76396D3667D5C540AC1E2822DEEA217061B4E	EQCrsY6qGpJ9KbkW5d3wx2OW02Z9XFQKweKCLe6iFwYbTp5e	EQA0OFARlCrjKnJDuBYReDkGNsW2QCFj1jGkDm9KuzmVbhxd
0:1865BBB08A0CA167C6E187D4CAF36450DFCD3B1AF76663BCB97B078A637390F2	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	8/a9nMbDd/FfRzD8OqdhtXVvCZeeQlISqSg2Sl8OqsE=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478499000001	0:D5098B875C8F94CD6A959B804B61C6D60F7F84E15B1E32649F8ED618D5403EC5	EQDVCYuHXI-UzWqVm4BLYcbWD3-E4VseMmSfjtYY1UA-xa9O	EQAYZbuwigyhZ8bhh9TK82RQ3807GvdmY7y5eweKY3OQ8u64
0:162EA952C609D887DC3C7EBD177A33FB4354794DF85BC2460E434AC28983C837	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	UPCFwf7Su977wTdIgCKF5172+tY7UWCu6/R2EJuLjt0=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478499000001	0:76FD43CACC3C7D72A2F32521BB2A078DD97AE1A9E4352F1653902D2E5AD900D0	EQB2_UPKzDx9cqLzJSG7KgeN2XrhqeQ1LxZTkC0uWtkA0C1X	EQAWLqlSxgnYh9w8fr0XejP7Q1R5TfhbwkYOQ0rCiYPINwWV
0:203D3A4F28D9D2DEE3DDC4BAC9E11BCDCD0D0D0CFAD3F4B71AF7F370FDB9CB6B	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	ZL7tS731RtBS0EiKSjyS0YIEDqCJ/ADLK0Ik9mmcSRE=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478499000001	0:720890BE6EC3EAFEF3256EBE87BE51F99CE87DB6ECC8A930ABAD250E2B549B3F	EQByCJC-bsPq_vMlbr6HvlH5nOh9tuzIqTCrrSUOK1SbP2d1	EQAgPTpPKNnS3uPdxLrJ4RvNzQ0NDPrT9Lca9_Nw_bnLaw5K
0:D5B374D98EC36FCEFC6B6602246465C110AAFF280BAD606370E080FA1F476D60	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	fcwkZg1YfCpeU8V/cIpA5GEsWtL+uEexwpNI4OAZ3/E=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478859000021	0:B40237E47D02FE70B524F18C5F6E0A94F996C61EF6E035ED9719F5F73787E9CA	EQC0AjfkfQL-cLUk8YxfbgqU-ZbGHvbgNe2XGfX3N4fpyreT	EQDVs3TZjsNvzvxrZgIkZGXBEKr_KAutYGNw4ID6H0dtYNMW
0:E8B236AD7614DA43842704641532974D5AC3514DBC3F700AA436E74997BE5FC5	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	KaVBNl6w1NyMPinceVOZ27yEgo9N2KpSOS4iYoqZxBU=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478860000012	0:1F0E3D504A25CAC349385DE2151108317FD62800AC7AAC4438E7935B1DC64D6E	EQAfDj1QSiXKw0k4XeIVEQgxf9YoAKx6rEQ455NbHcZNblw0	EQDosjatdhTaQ4QnBGQVMpdNWsNRTbw_cAqkNudJl75fxdbr
0:CA97DA0C443A55B713A4C4FB981CC6270FB52A285632C478A325FCAB40F1F8BF	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	ulFZSjAi0CCZc0i+RxD7AZhMBWrps9fwEf67pnFIRjU=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478860000020	0:67B5B445A0C0CB7DCB711B58B535B5360BDE4DEF4E31A4E4B6245B58BC43041D	EQBntbRFoMDLfctxG1i1NbU2C95N704xpOS2JFtYvEMEHQ8w	EQDKl9oMRDpVtxOkxPuYHMYnD7UqKFYyxHijJfyrQPH4v3b9
0:C46974E9A3536A7ACD2BC435D09AB4067F186DA0565E35D4A49351BB8FBDCAA0	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	8yWcyCr2RzrYq9v7vNzXiABIGsJ5KpMRIal6K2qpwBo=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478860000028	0:5D79B7AFDFFABD3FA3660520BCFC04A95F9568D02CF914B82BADB4DE126A4F6A	EQBdebev3_q9P6NmBSC8_ASpX5Vo0Cz5FLgrrbTeEmpPavGa	EQDEaXTpo1Nqes0rxDXQmrQGfxhtoFZeNdSkk1G7j73KoKz2
0:C56C03F7AE3BA7E7EE6C437FDC15756CD538873B908EF8DF28531471978A7369	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	CqR57ZXoy0c0UtwN5UrFM0XVD9pF75D+GH7QJX+IV4I=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478860000010	0:4CE2F5F8BAA1C1758A2E4FD8D5E60622F6F3B855577D5DD9D2416FD96C1ECEC5	EQBM4vX4uqHBdYouT9jV5gYi9vO4VVd9XdnSQW_ZbB7OxeUS	EQDFbAP3rjun5-5sQ3_cFXVs1TiHO5CO-N8oUxRxl4pzaYQ9
0:E7CE38A770D5500DA4ED361D1ADA8A6604AC3FE7C7E09655001D79212901BC3F	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	4LPTCUOnCsPSksvQOqvSRvYatG525b24IzhXOQYpQso=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478860000042	0:EC0A01C351B4796646F2ED7C798A83DA255A751ED967C0108C47E5FAFE8E450D	EQDsCgHDUbR5Zkby7Xx5ioPaJVp1HtlnwBCMR-X6_o5FDQNh	EQDnzjincNVQDaTtNh0a2opmBKw_58fgllUAHXkhKQG8P3jE
0:D908F97B5002749EA0A36E209015BBB9C429EDA37AA24FB2508DE99003FCF6AF	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	UZ0r5j0vF0dJGItG4etS2naoW++QYUC2KPHXpGqyARM=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478860000034	0:E32AB0BA2B0C3917DEC34A79789F3C40AC4910FE13079EDDA2B0C56DEB7E9957	EQDjKrC6Kww5F97DSnl4nzxArEkQ_hMHnt2isMVt636ZV3I4	EQDZCPl7UAJ0nqCjbiCQFbu5xCnto3qiT7JQjemQA_z2r_Lj
0:D8387E6833D073FC774E34D4E3DA4C12E5E514578C54EE54EA19B33C38C1A253	101000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	T6aZtv15wt1qSQZ5Ay2q025/7VkjAvD4TZjYl/pgxzQ=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51478861000040	0:AF8FBE38D24BC6A788AF91DA43E826F2460C706015AABAEBBB43B7881CFBE073	EQCvj7440kvGp4ivkdpD6CbyRgxwYBWquuu7Q7eIHPvgc8Ps	EQDYOH5oM9Bz_HdONNTj2kwS5eUUV4xU7lTqGbM8OMGiU45a
