address	balance	code_hash	data_hash	jetton	last_transaction_lt	owner	owner_friendly	wallet_friendly
0:1567CB6E0CDA2CA767080312FB10A2E8C5E7507D2C7BFBE9E1C0FC5D586B6353	350624857830165	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	q8gEGvB4u2stKCG7b3f8v9pY/gRA1QM8ZzrWOkmXoTI=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51317887000003	0:95829AB662CBC951CBF4A5B6CDD0572B13334D8B9E1221294052ACD93C3C293D	UQCVgpq2YsvJUcv0pbbN0FcrEzNNi54SISlAUqzZPDwpPafF	EQAVZ8tuDNosp2cIAxL7EKLoxedQfSx7--nhwPxdWGtjU_cQ
0:2283C7F656C21F6DB6BBCF40F6D223B09BBCAA51ECA0F9C3F15396CE6A27CBFB	345830601802767	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	T6uOO4gHKRIEiy6rn4jiMqlywbLscF5IffRUMsGoGSk=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51633989000003	0:AB5560F16D5FAE6AA06CC6D4E6C3B67597BBDFAB06481232C05A881211A91B77	UQCrVWDxbV-uaqBsxtTmw7Z1l7vfqwZIEjLAWogSEakbd4ul	EQAig8f2VsIfbba7z0D20iOwm7yqUeyg-cPxU5bOaifL-0St
0:D65B2EAE8954465C4F07E19B47882BB1052C159EBE9F39B89A9B521D08439CFB	345784149752943	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	KxHMm4dyLzKJLpXVqKd3QcnY+PysXKtfD4zmgxysPRo=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51415698000001	0:8978EFD0D704A61FFC3974FC7D5EAFA77D48CB230967255CB4059941B061BADE	UQCJeO_Q1wSmH_w5dPx9Xq-nfUjLIwlnJVy0BZlBsGG63kAK	EQDWWy6uiVRGXE8H4ZtHiCuxBSwVnr6fObiam1IdCEOc-1iE
0:AF7E7CAAB28EB9ED28E691F9C55B6246A42D3CE64E147E55CEE45C40BAB94821	342165094555346	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	qLOFkcEGtE7MmXQaBqZsQqx0z9UICwhjnLdNpeubTj4=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51336098000001	0:4069365995299497FE12DF93315CBB5EDB3DFBB7A09314941F7D18A26A192D7A	UQBAaTZZlSmUl_4S35MxXLte2z37t6CTFJQffRiiahktevml	EQCvfnyqso657SjmkfnFW2JGpC085k4UflXO5FxAurlIITzc
0:796D526C10F2094AC4AD22BC7104B6EE65C2AACCCC0CBE3238C389A35015EA18	329090447811298	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	9xsAC6cMCoSSrq+MzOBcHbDnEFOcrxuXp5jgsjqvQe0=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51440452000001	0:FA044CFA477C5C1005379F31D6F32D93CC18BBA79369EA090FA8CCAFE7FF3E2A	UQD6BEz6R3xcEAU3nzHW8y2TzBi7p5Np6gkPqMyv5_8-Ksji	EQB5bVJsEPIJSsStIrxxBLbuZcKqzMwMvjI4w4mjUBXqGHTL
0:DD7987BA010F1101A5A135FEED109FCF054BDA065BF7DF25C4C3783F28B15454	320493385144618	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	spl8gz4h5Lmwv3uPM2nFUbb8Uo8AtYuO688srdXV4SI=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51249396000001	0:3E52DEBC8FD3482710F7F9237AE0A0BAA0E418477F84656E88159F95C713517D	UQA-Ut68j9NIJxD3-SN64KC6oOQYR3-EZW6IFZ-VxxNRfVF6	EQDdeYe6AQ8RAaWhNf7tEJ_PBUvaBlv33yXEw3g_KLFUVPhW
0:3DAB6C99A97160F60B5C0AD4F88955F933201945B0582315B93E0C9F55B1AFF8	317848700374908	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	jITYdUw+L7FzfJo9/+PblANmCjv2hZZWqWqBbkNXGRM=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51313283000003	0:8CAE9B7879BA1344BBC1457BE2C2FA04100856DCC668464B28894DC054769195	UQCMrpt4eboTRLvBRXviwvoEEAhW3MZoRksoiU3AVHaRlWMY	EQA9q2yZqXFg9gtcCtT4iVX5MyAZRbBYIxW5PgyfVbGv-I8A
0:0D05C5A820C4818275750D3D8F80B75AF0157B06E3ED9B68CD977A8442FAE8C8	317160078720813	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	qNvjlWVY+MbESgkKwYdpRB8yL6VKlUifn2CmDk1WNaI=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51125765000003	0:B10C38F965C8975CC2A5335DC18D5F57FF08441E5D33FB7A566A538708E42A8D	UQCxDDj5ZciXXMKlM13BjV9X_whEHl0z-3pWalOHCOQqjUqr	EQANBcWoIMSBgnV1DT2PgLda8BV7BuPtm2jNl3qEQvroyAPr
0:CF05925AEB6129EAA1139E4F9552855B7B6AB4C2503252E5121E79C118952FE6	314847923785599	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	N7cmfJbbeOicUKavUdD1Ia/ORlvxa8xCThpwy6mOytM=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51130495000001	0:EDB82132E4AA3E6732E6748EF7D3CB7E0E9AA78854990DADB42732BFABDA9AD9	UQDtuCEy5Ko-ZzLmdI7308t-DpqniFSZDa20JzK_q9qa2YRi	EQDPBZJa62Ep6qETnk-VUoVbe2q0wlAyUuUSHnnBGJUv5o51
0:D6F139D41230638C3E7F9387D4E1C2FD095D1D14820E983EAD0A69395D29E7A9	313379734295433	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	NRwpglxZo93whqahKd0IOwRhCzcOX5O0p08ZaTPepsg=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51517087000001	0:784156D60AE0779DA1C975C5462C3331018503F6772F4E424B40A4F62CFD8523	UQB4QVbWCuB3naHJdcVGLDMxAYUD9ncvTkJLQKT2LP2FI5gl	EQDW8TnUEjBjjD5_k4fU4cL9CV0dFIIOmD6tCmk5XSnnqbus
0:3DAD700EA76D48AE60FE3573314BBC2B9B89FCDD8675C2AD3E1C3B858D7F1CB4	313297786009088	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	GS7eo1xGFc/zRo8nyILGpYVH/6Hb+W30UuYXcSAyFYg=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51348868000003	0:64313EB0C7B00DA08F1E66F33C202BEDC94F53315DE8C5098F7F934CBC94BBBF	UQBkMT6wx7ANoI8eZvM8ICvtyU9TMV3oxQmPf5NMvJS7v0dX	EQA9rXAOp21IrmD-NXMxS7wrm4n83YZ1wq0-HDuFjX8ctNqx
0:BE2431937E8BF4A6966BA342463774643D995F3875973FD47C883D07FF810311	303448185691786	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	eqxuJBCVjQj+hepjVHs1F1VbERMjB509Kmw7PSvX+KI=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51266262000001	0:9F3BEED4A56152256CB8D2419EF29D1B007A982599063526C76483F12623B116	UQCfO-7UpWFSJWy40kGe8p0bAHqYJZkGNSbHZIPxJiOxFlp8	EQC-JDGTfov0ppZro0JGN3RkPZlfOHWXP9R8iD0H_4EDEY40
0:046A7425B5C5C06FF29FC9362FE7748C56C9916A3260C494D8068AFB69415A13	297235602661458	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	Vhx1FJindm/QQdaKPannb2EnWvZKBlEOr4pSXKacLGI=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51598188000001	0:B165A9169173010F5441A332447B0B00394654327767C05A6CCE524E062E4E9D	UQCxZakWkXMBD1RBozJEewsAOUZUMndnwFpszlJOBi5OneUb	EQAEanQltcXAb_KfyTYv53SMVsmRajJgxJTYBor7aUFaEw4U
0:B5D559FAE40114ABBAFDB53855D3E2D167D17B930C7CB6E3BEFEF2D53B05E9C3	296182069370130	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	8RQoOYnV5jXyMbJ7VPhcfxbRmbH5ED5JR21jQUMi8ZY=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51787193000001	0:409E0FFB8430813FF9F885E7F790570F19354E23B39169728C829FA4E5770638	UQBAng_7hDCBP_n4hef3kFcPGTVOI7ORaXKMgp-k5XcGOFd_	EQC11Vn65AEUq7r9tThV0-LRZ9F7kwx8tuO-_vLVOwXpw3Ii
0:2175C0E633BE2D3BCE3DD62249ADEB87B1A7158DC054B10687CD198B3B9D1C88	294426767686579	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	iDtnGWtVSeWHLSW809QoS2m7LS42tABKSfKWhoe6rqo=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51209071000003	0:D10B3DDA4B892CB64545DC2C1631755B3029D1F70CCFEE873DB6027C8ACC8A42	UQDRCz3aS4kstkVF3CwWMXVbMCnR9wzP7oc9tgJ8isyKQpU4	EQAhdcDmM74tO8491iJJreuHsacVjcBUsQaHzRmLO50ciHe-
0:681FCF62D8EA3CFC75DEBBFEDF98C2EFEAE4C74CFEB0989260DFC25C38ABF02E	293557322595686	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	cRObuw+JOn7VG9wB9v+HNYYQPNK+ckxoGUubgTbAEfw=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51367947000001	0:D02E6F5E2AA27B299885F3D9A3B4FD1E9676DB997B397BE5A128B8E2021143FD	UQDQLm9eKqJ7KZiF89mjtP0elnbbmXs5e-WhKLjiAhFD_WMF	EQBoH89i2Oo8_HXeu_7fmMLv6uTHTP6wmJJg38JcOKvwLlbT
0:7801FE1689462496CE366EB445FE4013596758977ED8B4273B98C8E1BB17A238	291259153171378	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	EJgHwEclAqdO2vav1CknhZTOXp6KrsvCA7wR4vZFcL4=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51441335000001	0:186DB4EB01E477493A00A57BD690063D797E2B227D57A0D29A119790F8E3012D	UQAYbbTrAeR3SToApXvWkAY9eX4rIn1XoNKaEZeQ-OMBLW6_	EQB4Af4WiUYkls42brRF_kATWWdYl37YtCc7mMjhuxeiOGLF
0:B6FCED6EBB305385656A3C5730C9C1B12864AC4E424E369B0B1DDE54BE4B5DFC	290370686530264	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	FwVq/Gg7SVgJVQWwni8d+2iZYtsX7ab8349hh7zgsNs=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51469576000001	0:4797C94E1CEBC54F0DE90498F715F60DB8AB1C0AEE0EC7BFBE4D022758938A58	UQBHl8lOHOvFTw3pBJj3FfYNuKscCu4Ox7--TQInWJOKWIju	EQC2_O1uuzBThWVqPFcwycGxKGSsTkJONpsLHd5Uvktd_Cj5
0:93A3F07C8B4069EA91F879FC281ED99924746F097AEE4A1D92D38A8C6644BB52	290352441164259	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	Ehvibu9bCNKNBdf3kRbfiKUTwSXAAcrubOWk+wfQ9ws=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51312974000001	0:65D468F752ED6031474364A4F69EFA1C88A9EAB1F7DD7E3A81C08CEC63082E43	UQBl1Gj3Uu1gMUdDZKT2nvociKnqsffdfjqBwIzsYwguQ1_z	EQCTo_B8i0Bp6pH4efwoHtmZJHRvCXruSh2S04qMZkS7UoHb
0:C0D6B312FFC2D96E0A1A0DFE32CA994C5BA79CA1D70DC1569B9EDB651125B5CD	290240784268109	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	ebArxo6cUXw2+kz4bxPwaYyfUxLKzAGei9QR1KqKGIk=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51708303000001	0:34EC088AAA31A437B3FA044BA027C37092BC768FFB90B864DCC38437917B7DD0	UQA07AiKqjGkN7P6BEugJ8Nwkrx2j_uQuGTcw4Q3kXt90IIj	EQDA1rMS_8LZbgoaDf4yyplMW6ecodcNwVabnttlESW1zVzG
0:C6EAB061B3EB3AC266B43FDD369AE714A557DC02E5605B76EC2F753BA59CE2AA	281686974605075	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	a1XRm4kwwUQyy0hO6n+fHnuTulcxmWZiab6uQW6bsn8=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51602359000001	0:8B4CBC3B6C6434F1182BD301538D084D4E4C89658C04532299D2B191F0DB5DD2	UQCLTLw7bGQ08Rgr0wFTjQhNTkyJZYwEUyKZ0rGR8Ntd0kna	EQDG6rBhs-s6wma0P902mucUpVfcAuVgW3bsL3U7pZziqjdg
0:9E9F35680F73E33365B3CEE7B59FAD285EEEB4F23B13C02956E6A4CEAC3585F3	264555156475847	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	YwzSyn5MDbakCune3wpV4ZkgwV8iKO1hh2TOqnyVJco=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51112287000005	0:F10A64BBD40B875BFB5FFE8AF14D68C87047F8AB5642BF632E9C99372DE919E6	UQDxCmS71AuHW_tf_orxTWjIcEf4q1ZCv2MunJk3LekZ5vka	EQCenzVoD3PjM2Wzzue1n60oXu608jsTwClW5qTOrDWF87Ao
0:9F38DDD35588362B5C6CA4F75F18077D5F3EAB55A622D1280757293C5DF03C1A	263840927591120	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	Sy5AOBueFcuEviAc7LLRl6gj3x/bvxXCS3dU6s1QLTc=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51993073000001	0:0FE106DBA22885B5CA8375697B08F271593235076826A16D51484E2035355BEB	UQAP4QbboiiFtcqDdWl7CPJxWTI1B2gmoW1RSE4gNTVb64Xb	EQCfON3TVYg2K1xspPdfGAd9Xz6rVaYi0SgHVyk8XfA8Gg9B
0:1229BFDEFC2BE7D978DB199CD06CA4D8CB979AE2940DF83ADD797C8538E97FD3	263424095251991	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	07MuJ5+ULkcn8S8sGgNAGxoraiwyUOXLFLvuXiCY06w=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51807673000003	0:8274520CC12A17D623568739BDAB12419E52F4FC301AF63369A145104D70D265	UQCCdFIMwSoX1iNWhzm9qxJBnlL0_DAa9jNpoUUQTXDSZduw	EQASKb_e_Cvn2XjbGZzQbKTYy5ea4pQN-DrdeXyFOOl_035c
0:981AEEF7AD9EE744E609A281F6A085FB7E2475ADB865AA57132E1C6948428F4C	254871121873061	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	Jts57Kim1WyU2IFGHtZ4BneQXCvtHd6R7NwuQp9SbPU=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51770970000001	0:29524B7240218F05DD5010C2781BC7EF08CF2D07F91B2BB246FE148B97013238	UQApUktyQCGPBd1QEMJ4G8fvCM8tB_kbK7JG_hSLlwEyOGk9	EQCYGu73rZ7nROYJooH2oIX7fiR1rbhlqlcTLhxpSEKPTHjD
0:084137A4D01465F3F57CD592C454BC78D42166748D12E7FB70CD548CF8734839	250089700302473	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	OD2s5fnAvTcDutPB44jXzUBJjRi9CqjbUmzLWsXRnEA=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51885625000003	0:18A99A580AC9D9091941F599D88BF8A9140107D97844EEF3F39931D82704675D	UQAYqZpYCsnZCRlB9ZnYi_ipFAEH2XhE7vPzmTHYJwRnXY9h	EQAIQTek0BRl8_V81ZLEVLx41CFmdI0S5_twzVSM-HNIOUal
0:C52BB6AC90ACF17932D467F7F4390E7C26D980E77F2F5CF51A34FDA83860B394	248989322383231	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	TXSQM1v13lK109pqY22RxewYQ6tyUf9mqHoUUBwP0H4=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51579223000001	0:F1E5EF2D1B2AC44C2E35443E0242D230F939FE5C4BF969AFF1E9342FAFFF46B8	UQDx5e8tGyrETC41RD4CQtIw-Tn-XEv5aa_x6TQvr_9GuLR1	EQDFK7askKzxeTLUZ_f0OQ58JtmA538vXPUaNP2oOGCzlHc0
0:E45ED7CB9B6075194FE2D1C3BB4CD7900E1438BC641C2EBCF353123944AF7ACC	248115382676800	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	k8YXm6dGhLdXLkhax4V0zYhxAXVI3briTMzzkPlOh1s=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51717389000001	0:B32814DC5CBCBFA54C7DDAF7F85076FBB336C3C4FE57BD2A6EE55C707A97F5FC	UQCzKBTcXLy_pUx92vf4UHb7szbDxP5XvSpu5Vxwepf1_KSE	EQDkXtfLm2B1GU_i0cO7TNeQDhQ4vGQcLrzzUxI5RK96zNR9
0:821D59D50D877A74D42A33FB59C0845480B38FA8095BD1C9487910F8F758A851	247362413060495	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	dwKrKzjwUEoNdMtJtX1uyzw0iS3OWSD5PDiJm0cFAQM=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51916440000001	0:9DA97C56B8EE359B90963518B2B7D25D303B57CBB7A63796C29BCA125830ADEF	UQCdqXxWuO41m5CWNRiyt9JdMDtXy7emN5bCm8oSWDCt75bF	EQCCHVnVDYd6dNQqM_tZwIRUgLOPqAlb0clIeRD491ioUXKq
0:3487FB8380577965E8ECEF4B8832C0D99C7C8FB20919A516863F83A2E491A021	243030621815803	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	0ehvtQK+JTu/B9wF9szEiURxLlzlGL9gKqlJ6CF9mtc=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51111988000003	0:4E0DC0836D107CC8965FDD43FF5533351CDD29AB9557120A9BF236506BF872CD	UQBODcCDbRB8yJZf3UP_VTM1HN0pq5VXEgqb8jZQa_hyzaPI	EQA0h_uDgFd5Zejs70uIMsDZnHyPsgkZpRaGP4Oi5JGgIe8L
0:C0F51CE7E7310B80837E643AFF39E5CA2932A1606B3D98BA1FA815C3E22AB5B6	242458977824815	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	ETY1tokttZyvrvD0lIPXbqgBbwgklvNO9VsPFW3VBtI=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51302409000001	0:A87428893A86CE799C0B2337994B3D9082D9B6B6D8FE721CD0D0EDEC44B92D40	UQCodCiJOobOeZwLIzeZSz2Qgtm2ttj-chzQ0O3sRLktQCl8	EQDA9Rzn5zELgIN-ZDr_OeXKKTKhYGs9mLofqBXD4iq1thLh
0:A5673D85D34D31FA8AB1EED5C464D0A8345BB700613FCA3291AE44318C832813	240531632690003	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	ZFEmMm7vA/cf3aba0Tpctin0R5DPYPqwjL8RJ2qtP74=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51605317000001	0:F7BBCEA431C8D49393367D3A81C7E9C24221525FEF6193E2D92AA4B704A03292	UQD3u86kMcjUk5M2fTqBx-nCQiFSX-9hk-LZKqS3BKAyktEG	EQClZz2F000x-oqx7tXEZNCoNFu3AGE_yjKRrkQxjIMoE5Ci
0:2E6878488F6257BD5575A0DF638F95E14E634C39E6FC31B7DD213A3C7AF0E607	239485244143940	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	fNkjMA2MljMrJI13djGjofD2f68qOmvEcziU6fFLbTo=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51667127000003	0:E5180046D19602306E57A6668311BDD2BCCDAD1E5D1F07A33EDE752581D4B023	UQDlGABG0ZYCMG5XpmaDEb3SvM2tHl0fB6M-3nUlgdSwI2p3	EQAuaHhIj2JXvVV1oN9jj5XhTmNMOeb8MbfdITo8evDmB2r0
0:3AB6494E0019BD220EE328289446BB8D210D5C55902878A8866D2D4556994951	239390121643551	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	bc8k/74GuHdWZccnrviQgiGMXD0St90ro0o4smzmE7g=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51767206000003	0:70700561889B0E95CC09B17492625B1D03F40D445D5B28F7FC767CAA0B536674	UQBwcAVhiJsOlcwJsXSSYlsdA_QNRF1bKPf8dnyqC1NmdIkM	EQA6tklOABm9Ig7jKCiURruNIQ1cVZAoeKiGbS1FVplJUQrM
0:02D5DE621305CBBD93BEEEF6E75FC55763DAFABA84690A6934EB687CE423E724	230745334665664	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	W1Mqx/MAH0V4VQ2Et8bExraSE4G2+pDi4lZfr0v5DKA=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51239472000003	0:91E4B5865DBF5A40907A308E1384F85A49B2161A5A007C782EF788B3CFED50FB	UQCR5LWGXb9aQJB6MI4ThPhaSbIWGloAfHgu94izz-1Q-7M_	EQAC1d5iEwXLvZO-7vbnX8VXY9r6uoRpCmk062h85CPnJFbG
0:103AD4FEE3CA1DE7E81E00364DFFE66FAE1CE9DBCACC7DF2CE33C697F492685A	228913728012127	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	XDfdVsW9c99TJIqzn3OGetBZ0TvBlt+xS3b7V0QuvCA=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	52125522000003	0:0D54745BEA8A95160265A442D5956E24BACA267540A19055658205F96FE3AE09	UQANVHRb6oqVFgJlpELVlW4kusomdUChkFVlggX5b-OuCQBv	EQAQOtT-48od5-geADZN_-Zvrhzp28rMffLOM8aX9JJoWnqN
0:6647BB4669A791D239E23B00E6F146AFF0B0221A98593864E82B72D1B12D735A	226887098599735	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	A/q0emRH9qi+GVeFTnoiAlsGJMcvmW+jMmT+T651aFM=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51379646000001	0:8E9E036D139914D79932D987C1AFD40014E3C4B8F1730B89052CF3DB3E6D335D	UQCOngNtE5kU15ky2YfBr9QAFOPEuPFzC4kFLPPbPm0zXYnS	EQBmR7tGaaeR0jniOwDm8Uav8LAiGphZOGToK3LRsS1zWhRn
0:1D5BD41F9E0B2F9BBCAE8967E82E26E2BE93C7829C1F3274519F567DC3D10351	224677507252264	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	VN7lcH8A0KYcz8XAaFHoXR5p0/jAGcQC3zYojZa8eHs=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51113114000003	0:62EB69363142F4A23B7F10C3E527BB840AC0F1277E68DB3349B99167663BBE9B	UQBi62k2MUL0ojt_EMPlJ7uECsDxJ35o2zNJuZFnZju-m-Y5	EQAdW9Qfngsvm7yuiWfoLibivpPHgpwfMnRRn1Z9w9EDUbQR
0:DA7A21FCF9D5EF4303011E4B3C58A00031074715F6176637DCFB3A12BD334FD8	221070956074390	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	a26+9vKkizIzAS76CRpnmJ3C2C0VIOJzIIj8zCg0yM8=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51789159000001	0:AD949EF1F97A44A9F8433ADB76CAC720557EFF0F95FFC940BCFA75DDD95BE7D8	UQCtlJ7x-XpEqfhDOtt2yscgVX7_D5X_yUC8-nXd2Vvn2MV4	EQDaeiH8-dXvQwMBHks8WKAAMQdHFfYXZjfc-zoSvTNP2AD5
0:7C06A7EBFCFA5547DB1C0135A02BB4B0837BF80A61A5DDBE006730CFD56AC398	220835497072872	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	F1tsv9pTdIIcQvEAqdaq4v0t+9id9N51JtadJU5q9d0=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51367663000001	0:BA741ED7AF5C2724FB48CB18F21EC983E20A22E14AFDA268B11D46FEB840C534	UQC6dB7Xr1wnJPtIyxjyHsmD4goi4Ur9omixHUb-uEDFNELS	EQB8Bqfr_PpVR9scATWgK7Swg3v4CmGl3b4AZzDP1WrDmD9G
0:69A5D21E9C39A3F5103560B6B7B90A251668159B3BFDD89EEB9EFD57E17AF64C	220192267492891	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	jmuOhdUpjEsr2ifxp938dVIBMLMi+JStTnvn1tP2zT4=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51386542000001	0:C439CCB05B1D26688C5BEBE701E22E5EEBAE6B04870E4EF6CD237778815D642C	UQDEOcywWx0maIxb6-cB4i5e665rBIcOTvbNI3d4gV1kLJ3h	EQBppdIenDmj9RA1YLa3uQolFmgVmzv92J7rnv1X4Xr2TJhU
0:93C4852F2029A9BBF32A0AFD38426C0D50B3942B94DC79DB146239D821C4DD9D	218925575907833	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	0UcOeronqGez2JLmxN0cJUgM92wl32dtj/9lJig+gFY=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51111250000001	0:1D4DC1BD423C336EA47AE7B2620D41DB8E09DCE86BE5E6D4CCE6C0E24686E2AB	UQAdTcG9QjwzbqR657JiDUHbjgnc6Gvl5tTM5sDiRobiq2PI	EQCTxIUvICmpu_MqCv04QmwNULOUK5TcedsUYjnYIcTdnbcE
